2025-09-13 01:51:24.542 | INFO | ==================== 日志系统初始化 ====================
2025-09-13 01:51:30.821 | INFO | 成功加载模板: boss_monster
2025-09-13 01:51:30.821 | DEBUG | 检查模板文件: templates\exploration\res\res_battle_start.png
2025-09-13 01:51:30.821 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_battle_start.png
2025-09-13 01:51:30.821 | INFO | 成功加载模板: battle_start
2025-09-13 01:51:30.821 | DEBUG | 检查模板文件: templates\exploration\res\res_treasure_box_click.png
2025-09-13 01:51:30.821 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_treasure_box_click.png
2025-09-13 01:51:30.822 | INFO | 成功加载模板: treasure_box
2025-09-13 01:51:30.822 | DEBUG | 检查模板文件: templates\exploration\res\res_get_reward.png
2025-09-13 01:51:30.822 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_get_reward.png
2025-09-13 01:51:30.822 | INFO | 成功加载模板: get_reward
2025-09-13 01:51:30.822 | DEBUG | 检查模板文件: templates\exploration\res\res_battle_reward.png
2025-09-13 01:51:30.822 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_battle_reward.png
2025-09-13 01:51:30.823 | INFO | 成功加载模板: battle_reward
2025-09-13 01:51:30.823 | DEBUG | 检查模板文件: templates\exploration\res\res_e_auto_rotate_on.png
2025-09-13 01:51:30.823 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_auto_rotate_on.png
2025-09-13 01:51:30.823 | INFO | 成功加载模板: auto_rotate_on
2025-09-13 01:51:30.823 | DEBUG | 检查模板文件: templates\exploration\res\res_e_auto_rotate_off.png
2025-09-13 01:51:30.823 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_auto_rotate_off.png
2025-09-13 01:51:30.823 | INFO | 成功加载模板: auto_rotate_off
2025-09-13 01:51:30.824 | DEBUG | 检查模板文件: templates\exploration\res\res_e_enter_choose_rarity.png
2025-09-13 01:51:30.824 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_enter_choose_rarity.png
2025-09-13 01:51:30.824 | INFO | 成功加载模板: enter_choose_rarity
2025-09-13 01:51:30.824 | DEBUG | 检查模板文件: templates\exploration\res\res_e_n_rarity.png
2025-09-13 01:51:30.824 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_n_rarity.png
2025-09-13 01:51:30.824 | INFO | 成功加载模板: n_rarity
2025-09-13 01:51:30.824 | DEBUG | 检查模板文件: templates\exploration\res\res_e_s_rarity.png
2025-09-13 01:51:30.824 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_s_rarity.png
2025-09-13 01:51:30.824 | INFO | 成功加载模板: s_rarity
2025-09-13 01:51:30.824 | DEBUG | 检查模板文件: templates\exploration\res\res_e_ratate_exsit.png
2025-09-13 01:51:30.824 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_ratate_exsit.png
2025-09-13 01:51:30.825 | INFO | 成功加载模板: rotate_exist
2025-09-13 01:51:30.825 | DEBUG | 检查模板文件: templates\exploration\res\res_e_sure_button.png
2025-09-13 01:51:30.825 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_sure_button.png
2025-09-13 01:51:30.825 | INFO | 成功加载模板: sure_button
2025-09-13 01:51:30.826 | DEBUG | 检查模板文件: templates\exploration\res\res_team_emoji.png
2025-09-13 01:51:30.826 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_team_emoji.png
2025-09-13 01:51:30.826 | INFO | 成功加载模板: team_emoji
2025-09-13 01:51:30.826 | DEBUG | 检查模板文件: templates\exploration\res\res_exp_create_team.png
2025-09-13 01:51:30.826 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_exp_create_team.png
2025-09-13 01:51:30.826 | INFO | 成功加载模板: create_team
2025-09-13 01:51:30.826 | DEBUG | 检查模板文件: templates\exploration\res\res_exp_create_ensure.png
2025-09-13 01:51:30.826 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_exp_create_ensure.png
2025-09-13 01:51:30.827 | INFO | 成功加载模板: create_ensure
2025-09-13 01:51:30.827 | DEBUG | 检查模板文件: templates\exploration\res\res_swipe_end.png
2025-09-13 01:51:30.827 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_swipe_end.png
2025-09-13 01:51:30.827 | INFO | 成功加载模板: swipe_end
2025-09-13 01:51:30.827 | DEBUG | 检查模板文件: templates\exploration\res\res_e_exit_confirm.png
2025-09-13 01:51:30.827 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_exit_confirm.png
2025-09-13 01:51:30.828 | INFO | 成功加载模板: exit_confirm
2025-09-13 01:51:30.828 | DEBUG | 检查模板文件: templates\exploration\res\res_red_close.png
2025-09-13 01:51:30.828 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_red_close.png
2025-09-13 01:51:30.828 | INFO | 成功加载模板: red_close
2025-09-13 01:51:33.713 | INFO | 启动探索任务
2025-09-13 01:51:33.713 | INFO | 
2025-09-13 01:51:33.714 | INFO | >>> 开始任务: 探索任务 <<<
2025-09-13 01:51:33.714 | INFO | 
2025-09-13 01:51:33.714 | INFO | >>> 开始执行探索任务 - 第八章 <<<
2025-09-13 01:51:33.714 | INFO | 检查当前界面状态...
2025-09-13 01:51:34.104 | INFO | 第1次尝试：找到探索入口，点击进入
2025-09-13 01:51:37.646 | INFO | 第2次尝试：找到探索入口，点击进入
2025-09-13 01:51:41.165 | INFO | 第3次尝试：找到探索入口，点击进入
2025-09-13 01:51:44.294 | INFO | 未找到探索入口，继续执行章节选择逻辑
2025-09-13 01:51:44.294 | INFO | 正在选择章节: 第八章
2025-09-13 01:51:44.294 | INFO | 开始寻找目标章节
2025-09-13 01:51:45.092 | INFO | 当前识别到的章节: ['探索', '新', '挑战']
2025-09-13 01:51:45.150 | INFO | 滑动寻找章节，第1次
2025-09-13 01:51:47.519 | INFO | 当前识别到的章节: ['探索', '新', '挑战']
2025-09-13 01:51:47.601 | INFO | 滑动寻找章节，第2次
2025-09-13 01:51:48.101 | INFO | 
2025-09-13 01:51:48.101 | INFO | >>> 探索任务统计 <<<
2025-09-13 01:51:48.101 | INFO | 任务时长: 0:00:14.386353
2025-09-13 01:51:48.101 | INFO | 战斗次数: 0
2025-09-13 01:51:48.101 | INFO | 经验怪物: 0
2025-09-13 01:51:48.102 | INFO | 金币怪物: 0
2025-09-13 01:51:48.102 | INFO | 达摩怪物: 0
2025-09-13 01:51:48.102 | INFO | 宝箱收集: 0
2025-09-13 01:51:48.116 | ERROR | 探索任务失败
